filePath,lineNumber,text,classification
DeepBank1.1/20328007,295,"nw/wsj/03/wsj_0328.parse 6 10 gold adopt-v 29.1 Adopt_selection adopt.01 null ----- 0:1-ARGM-LOC 8:1-ARG0=Agent 10:0-rel 11:1-ARG1=Theme 
",Adopt_selection
DeepBank1.1/20328008,495,"nw/wsj/03/wsj_0328.parse 7 4 gold face-v 98 Confronting_problem face.01 null ----- 1:1-ARG0 3:1-ARGM-TMP 4:0-rel 5:1-ARG1 7:1-ARGM-CAU 
",Confronting_problem
DeepBank1.1/20328009,588,"nw/wsj/03/wsj_0328.parse 8 3 gold push-v 23.2 Cause_change_of_position_on_a_scale push.01 null ----- 0:1-ARG0=Agent 3:0-rel 4:1-ARG1=Patient 6:3-ARG2=Co-Patient 
",Cause_change_of_position_on_a_scale
DeepBank1.1/20328010,586,"nw/wsj/03/wsj_0328.parse 9 7 gold send-v 11.1-1 Sending send.01 null ----- 0:1*8:1-ARG1=Theme;Theme 7:0-rel 9:1-ARG2=Destination;Goal/Recipient 0:1*8:1-LINK-PSV 
",Sending
DeepBank1.1/20328012,366,"nw/wsj/03/wsj_0328.parse 11 14 gold increase-v 45.6-1 Cause_change_of_position_on_a_scale increase.01 1 ----- 0:2*15:1-ARG1=Patient;Item 14:0-rel 16:1-ARG4 20:1-ARGM-TMP 
",Cause_change_of_position_on_a_scale
DeepBank1.1/20328013,367,"nw/wsj/03/wsj_0328.parse 12 14 gold rise-v 45.6-1 Change_position_on_a_scale rise.01 null ----- 0:0-ARGM-DIS 1:1-ARGM-CAU 7:2-ARG1=Patient;Item 13:0-ARGM-MOD 14:0-rel 15:1-ARG4 
",Change_position_on_a_scale
DeepBank1.1/20328014,666,"nw/wsj/03/wsj_0328.parse 13 4 gold give-v 13.1-1 Giving give.01 null ----- 0:1-ARGM-MNR 2:1-ARG0=Agent;Donor 4:0-rel 5:1*15:2-ARG1=Theme;Theme 7:1-ARG2=Recipient;Recipient 
",Giving
DeepBank1.1/20328016,523,"nw/wsj/03/wsj_0328.parse 15 13 gold help-v 72-1 Assistance help.01 null ----- 0:0-ARGM-DIS 1:2*14:1-ARG0=Agent;Helper 13:0-rel 14:2-ARG1=Theme;Goal/Focal_entity 
",Assistance
DeepBank1.1/20328018,447,"nw/wsj/03/wsj_0328.parse 17 22 gold continue-v 55.3 Process_continue continue.01 null ----- 0:2*23:2-ARG1 21:0-ARGM-MOD 22:0-rel 
",Process_continue
DeepBank1.1/20328020,360,"nw/wsj/03/wsj_0328.parse 19 7 gold promise-v 13.3 Commitment promise.01 null ----- 0:1-ARGM-MNR 2:1*8:1-ARG1=Goal 7:0-rel 9:1-ARG2=Theme 13:2-ARGM-PRP 
",Commitment
DeepBank1.1/20328021,416,"nw/wsj/03/wsj_0328.parse 20 3 gold pursue-v 51.6 Cotheme pursue.01 null ----- 2:1*7:2-ARG0=Agent;Theme 3:0-rel 4:1-ARG1=Theme;Cotheme 
",Cotheme
DeepBank1.1/20328023,764,"nw/wsj/03/wsj_0328.parse 22 8 gold reduce-v 76 Cause_change_of_position_on_a_scale reduce.01 null ----- 0:2*9:1-ARG1=Patient 8:0-rel 10:1-ARGM-ADV 12:1-ARG4=Goal 
",Cause_change_of_position_on_a_scale
DeepBank1.1/20328027,358,"nw/wsj/03/wsj_0328.parse 26 8 gold want-v 32.1-1-1 Desiring want.01 null ----- 2:1*4:1*15:1-ARGM-TMP 5:1*9:1-ARG0=Pivot;Experiencer 8:0-rel 9:2-ARG1=Theme;Event/Focal_participant 2:1*4:1-LINK-SLC 
",Desiring
DeepBank1.1/20328029,510,"nw/wsj/03/wsj_0328.parse 28 6 gold serve-v 29.6-2 Assistance serve.01 null ----- 3:1-ARG0=Agent 6:0-rel 7:2-ARG2 
",Assistance
DeepBank1.1/20328030,447,"nw/wsj/03/wsj_0328.parse 29 6 gold fly-v 51.4.2 Ride_vehicle fly.01 null ----- 0:1-ARGM-DIS 3:1-ARG1=Theme;Theme 5:0-ARGM-MOD 6:0-rel 7:1-ARGM-DIR 12:1-ARGM-DIR 14:1-ARGM-MNR 
",Ride_vehicle
DeepBank1.1/20328031,465,"nw/wsj/03/wsj_0328.parse 30 17 gold estimate-v 54.4 Estimating estimate.01 1 ----- 0:0-ARGM-DIS 1:1-ARGM-ADV 8:2*18:1-ARG1=Theme 17:0-rel 19:1-ARG2=Value 
",Estimating
DeepBank1.1/20328032,560,"nw/wsj/03/wsj_0328.parse 31 8 gold remain-v 47.1-1 State_continue remain.01 null ----- 6:1-ARG1=Theme 8:0-rel 9:1-ARG3 
",State_continue
DeepBank1.1/20328035,455,"nw/wsj/03/wsj_0328.parse 34 7 gold establish-v 55.5-1 Intentionally_create establish.01 null ----- 0:2*5:1-ARG0 7:0-rel 8:2-ARG1 
",Intentionally_create
DeepBank1.1/20328036,852,"nw/wsj/03/wsj_0328.parse 35 30 gold complain-v 37.8 Statement complain.01 null ----- 19:4-ARG0=Agent;Speaker 30:0-rel 31:1-ARG1=Topic;Message 
",Statement
DeepBank1.1/20330001,377,"nw/wsj/03/wsj_0330.parse 0 4 gold give-v 13.1-1 Giving give.01 null ----- 0:1*5:1-ARG2=Recipient;Recipient 4:0-rel 6:2-ARG1=Theme;Theme 
",Giving
DeepBank1.1/20330002,410,"nw/wsj/03/wsj_0330.parse 1 6 gold receive-v 13.5.2 Receiving receive.01 null ----- 0:2-ARG0=Agent;Donor 6:0-rel 7:2-ARG1=Theme;Theme 
",Receiving
DeepBank1.1/20330005,395,"nw/wsj/03/wsj_0330.parse 4 2 gold receive-v 13.5.2 Receiving receive.01 null ----- 0:1-ARG0=Agent;Donor 2:0-rel 3:2-ARG1=Theme;Theme 
",Receiving
DeepBank1.1/20333002,652,"nw/wsj/03/wsj_0333.parse 1 23 gold insist-v 37.7 Statement insist.01 null ----- 0:0-ARGM-DIS 1:2-ARG0=Agent;Speaker 23:0-rel 24:1-ARG1=Topic;Message 
",Statement
DeepBank1.1/20333004,186,"nw/wsj/03/wsj_0333.parse 3 1 gold hold-v 15.1-1 Manipulation hold.01 null ----- 0:1-ARG0=Agent;Agent 1:0-rel 2:2-ARG1=Theme;Entity 
",Manipulation
DeepBank1.1/20333006,290,"nw/wsj/03/wsj_0333.parse 5 2 gold contend-v 29.5-2 Statement contend.01 1 ----- 0:1-ARG0=Agent;Speaker 2:0-rel 3:1-ARG1=Theme;Addressee 
",Statement
DeepBank1.1/20334001,451,"nw/wsj/03/wsj_0334.parse 0 4 gold report-v 37.7-1 Statement report.01 null ----- 0:1-ARG0 4:0-rel 5:2-ARG1 16:2-ARGM-CAU 
",Statement
DeepBank1.1/20334002,564,"nw/wsj/03/wsj_0334.parse 1 4 gold end-v 55.4-1 Cause_to_end end.01 null ----- 1:1-ARG1=Theme 4:0-rel 5:1-ARGM-TMP 
",Cause_to_end
DeepBank1.1/20334004,503,"nw/wsj/03/wsj_0334.parse 3 10 gold rise-v 45.6-1 Change_position_on_a_scale rise.01 null ----- 0:2-ARG1=Patient;Item 10:0-rel 11:1-ARG2=Extent;Difference 13:1-ARG4 
",Change_position_on_a_scale
DeepBank1.1/20334005,322,"nw/wsj/03/wsj_0334.parse 4 1 gold declare-v 37.7-1 Statement declare.02 null ----- 0:1-ARG0=Agent;Speaker 1:0-rel 2:2-ARG1=Topic;Message 12:1-ARGM-PRD 
",Statement
DeepBank1.1/20334006,466,"nw/wsj/03/wsj_0334.parse 5 1 gold increase-v 45.6-1 Change_position_on_a_scale increase.01 1 ----- 0:1-ARG1=Patient;Item 1:0-rel 2:1-ARG2=Extent;Difference 4:1-ARG4 9:1-ARG3 15:1-ARGM-ADV 
",Change_position_on_a_scale
DeepBank1.1/20334007,379,"nw/wsj/03/wsj_0334.parse 6 15 gold rise-v 45.6-1 Change_position_on_a_scale rise.01 null ----- 0:2*14:1-ARG1=Patient;Item 15:0-rel 16:1-ARG2=Extent;Difference 18:1-ARG4 
",Change_position_on_a_scale
DeepBank1.1/20334008,214,"nw/wsj/03/wsj_0334.parse 7 2 gold drop-v 45.6-1 Change_position_on_a_scale drop.01 null ----- 0:1-ARG1=Patient;Item 2:0-rel 3:1-ARG2=Extent;Difference 6:1-ARGM-DIS 8:1-ARG4 
",Change_position_on_a_scale
DeepBank1.1/20334009,340,"nw/wsj/03/wsj_0334.parse 8 5 gold buy-v 13.5.1 Commerce_buy buy.01 null ----- 0:1*3:1*6:1-ARG1=Theme;Goods 4:1-ARG0=Agent;Buyer 5:0-rel 7:1-ARGM-TMP 0:1*3:1-LINK-SLC 
",Commerce_buy
DeepBank1.1/20335006,418,"nw/wsj/03/wsj_0335.parse 5 4 gold cost-v 54.2 Expensiveness cost.01 null ----- 0:2-ARG1=Theme;Goods 3:0-ARGM-MOD 4:0-rel 5:1-ARG3 6:2-ARG2=Value;Asset 14:1-ARGM-ADV 18:2-ARGM-PRD 
",Expensiveness
DeepBank1.1/20335009,519,"nw/wsj/03/wsj_0335.parse 8 11 gold examine-v 35.4 Scrutiny examine.01 1 ----- 3:1*7:1*10:1-ARG0 8:1-ARGM-TMP 11:0-rel 12:3-ARG1 3:1*7:1-LINK-SLC 
",Scrutiny
DeepBank1.1/20335010,149,"nw/wsj/03/wsj_0335.parse 9 3 gold smell-v 43.3 Appearance smell.02 5 ----- 1:1-ARG1 2:1-ARGM-ADV 3:0-rel 4:1-ARG2 
",Appearance
DeepBank1.1/20335014,314,"nw/wsj/03/wsj_0335.parse 13 1 gold call-v 29.3 Labeling call.01 null ----- 0:1-ARG0=Agent 1:0-rel 2:1*6:1-ARG1=Theme 5:1-ARG2=Result 
",Labeling
DeepBank1.1/20335016,505,"nw/wsj/03/wsj_0335.parse 15 4 gold testify-v 37.11-1 Evidence testify.01 1 ----- 1:1*2:1*3:1-ARG0=Agent 4:0-rel 6:1-ARGM-TMP 1:1*2:1-LINK-SLC 
",Evidence
DeepBank1.1/20335018,965,"nw/wsj/03/wsj_0335.parse 17 4 gold complain-v 37.8 Statement complain.01 null ----- 0:2-ARG0=Agent;Speaker 4:0-rel 5:1-ARG1=Topic;Message 
",Statement
DeepBank1.1/20335022,316,"nw/wsj/03/wsj_0335.parse 21 2 gold seize-v 13.5.2 Taking seize.01 3 ----- 0:1-ARG0 2:0-rel 3:1-ARG1 5:1-ARGM-TMP 8:2-ARGM-TMP 
",Taking
DeepBank1.1/20335023,281,"nw/wsj/03/wsj_0335.parse 22 3 gold bring-v 11.3-1 Bringing bring.01 null ----- 0:1-ARG0=Instrument 2:1-ARGM-TMP 3:0-rel 4:1-ARG1=Theme 11:1-ARG2=Destination 
",Bringing
DeepBank1.1/20335024,466,"nw/wsj/03/wsj_0335.parse 23 3 gold complain-v 37.8 Statement complain.01 null ----- 0:1-ARG0=Agent;Speaker 3:0-rel 4:1*21:2-ARG1=Topic;Message 
",Statement
DeepBank1.1/20335029,442,"nw/wsj/03/wsj_0335.parse 28 1 gold ask-v 58.2 Request ask.02 null ----- 0:1*2:1*6:2-ARG2 1:0-rel 2:2-ARG1 
",Request
DeepBank1.1/20335031,249,"nw/wsj/03/wsj_0335.parse 30 1 gold observe-v 30.2 Becoming_aware observe.01 null ----- 0:1-ARG0 1:0-rel 2:5-ARG1 
",Becoming_aware
DeepBank1.1/20337004,507,"nw/wsj/03/wsj_0337.parse 3 15 gold receive-v 13.5.2 Receiving receive.01 null ----- 0:3*16:1-ARG1=Theme;Theme 13:0-ARGM-MOD 15:0-rel 17:1-ARGM-TMP 22:2-ARGM-LOC 
",Receiving
DeepBank1.1/20338006,391,"nw/wsj/03/wsj_0338.parse 5 5 gold abandon-v 51.2 Departing abandon.01 1 ----- 0:2-ARGM-TMP 4:1*15:1-ARG0=Theme;Theme 5:0-rel 6:2-ARG1=Initial_Location;Source 14:1-ARGM-TMP 
",Departing
DeepBank1.1/20338007,394,"nw/wsj/03/wsj_0338.parse 6 15 gold end-v 55.4-1 Cause_to_end end.01 null ----- 11:1*16:1-ARG1=Theme 15:0-rel 17:1-ARGM-TMP 11:1*16:1-LINK-PSV 
",Cause_to_end
DeepBank1.1/20339001,439,"nw/wsj/03/wsj_0339.parse 0 11 gold report-v 37.7-1 Statement report.01 null ----- 1:1-ARGM-TMP 6:1-ARG0 10:0-ARGM-MOD 11:0-rel 12:3-ARG1 
",Statement
DeepBank1.1/20339005,567,"nw/wsj/03/wsj_0339.parse 4 14 gold make-v 26.1-1 Intentionally_create make.01 null ----- 0:2-ARGM-TMP 4:2*20:1-ARG0=Agent;Creator 14:0-rel 15:1-ARG1=Product;Created_entity 20:2-ARGM-ADV 
",Intentionally_create
DeepBank1.1/20339009,257,"nw/wsj/03/wsj_0339.parse 8 8 gold call-v 29.3 Being_named call.01 null ----- 5:1*9:1-ARG1=Theme;Entity 8:0-rel 10:2-ARG2=Result;Name 5:1*9:1-LINK-PRO 
",Being_named
DeepBank1.1/20339016,523,"nw/wsj/03/wsj_0339.parse 15 16 gold leave-v 51.2-1 Departing leave.01 null ----- 15:1-ARG0=Theme;Theme 16:0-rel 17:1-ARG1=Initial_Location;Source 20:2-ARG2 
",Departing
DeepBank1.1/20342002,545,"nw/wsj/03/wsj_0342.parse 1 3 gold end-v 55.4-1 Cause_to_end end.01 null ----- 1:1*4:1-ARG1=Theme 3:0-rel 5:1-ARGM-TMP 1:1*4:1-LINK-PSV 
",Cause_to_end
DeepBank1.1/20342004,257,"nw/wsj/03/wsj_0342.parse 3 8 gold climb-v 45.6-1 Change_position_on_a_scale climb.02 null ----- 0:1*7:1-ARG1=Patient;Item 8:0-rel 9:1-ARG2=Extent;Difference 11:1-ARG3 
",Change_position_on_a_scale
DeepBank1.1/20343002,251,"nw/wsj/03/wsj_0343.parse 1 1 gold want-v 32.1-1-1 Desiring want.01 null ----- 0:1-ARG0=Pivot;Experiencer 1:0-rel 2:2-ARG1=Theme;Event/Focal_participant 
",Desiring
DeepBank1.1/20343003,381,"nw/wsj/03/wsj_0343.parse 2 4 gold want-v 32.1-1-1 Desiring want.01 null ----- 0:1*5:1-ARG0=Pivot;Experiencer 2:1-ARGM-TMP 4:0-rel 5:2-ARG1=Theme;Event/Focal_participant 
",Desiring
DeepBank1.1/20343006,792,"nw/wsj/03/wsj_0343.parse 5 33 gold intend-v 62 Purpose intend.01 null ----- 33:0-rel 34:1-ARG2 35:1-ARG1 
",Purpose
DeepBank1.1/20343007,453,"nw/wsj/03/wsj_0343.parse 6 2 gold try-v 61 Attempt try.01 null ----- 0:1*3:1-ARG0=Agent 1:0-ARGM-MOD 2:0-rel 3:2-ARG1=Theme 15:2-ARGM-PRD 
",Attempt
DeepBank1.1/20343008,342,"nw/wsj/03/wsj_0343.parse 7 1 gold want-v 32.1-1-1 Desiring want.01 null ----- 0:1*2:1-ARG0=Pivot;Experiencer 1:0-rel 2:2-ARG1=Theme;Event/Focal_participant 
",Desiring
DeepBank1.1/20343011,490,"nw/wsj/03/wsj_0343.parse 10 3 gold make-v 29.3 Causation make.02 null ----- 1:1-ARG0=Agent 2:0-ARGM-MOD 3:0-rel 4:2-ARG1=Theme 
",Causation
DeepBank1.1/20343013,515,"nw/wsj/03/wsj_0343.parse 12 15 gold push-v 59 Manipulation push.02 null ----- 14:1-ARG0=Agent 15:0-rel 16:1-ARG2=Result 21:1-ARGM-TMP 24:1-ARGM-ADV 
",Manipulation
DeepBank1.1/20343014,440,"nw/wsj/03/wsj_0343.parse 13 6 gold need-v 32.1-1-1 Needing need.01 null ----- 5:1*7:1-ARG1=Theme 6:0-rel 8:2-ARGM-PRP 5:1*7:1-LINK-PSV 
",Needing
DeepBank1.1/20343015,326,"nw/wsj/03/wsj_0343.parse 14 17 gold expire-v 48.2 Death expire.01 1 ----- 0:1-ARGM-TMP 6:2-ARG1=Patient;Protagonist 17:0-rel 
",Death
DeepBank1.1/20343016,403,"nw/wsj/03/wsj_0343.parse 15 2 gold avoid-v 52 Avoiding avoid.01 null ----- 0:1*5:1-ARG0=Agent;Agent 2:0-rel 3:1-ARG1=Theme;Undesirable_situation 
",Avoiding
DeepBank1.1/20347005,429,"nw/wsj/03/wsj_0347.parse 4 28 gold complete-v 55.2 Activity_finish complete.01 1 ----- 18:1*25:1*29:1-ARG1=Theme 28:0-rel 
",Activity_finish
DeepBank1.1/20347007,570,"nw/wsj/03/wsj_0347.parse 6 3 gold lift-v 10.5 Theft lift.02 3 ----- 0:2-ARG0=Agent;Perpetrator 3:0-rel 4:2-ARG1=Theme;Goods 16:2-ARGM-ADV 
",Theft
DeepBank1.1/20347008,421,"nw/wsj/03/wsj_0347.parse 7 2 gold claim-v 37.7-1 Statement claim.01 2 ----- 1:1-ARG0=Agent;Speaker 2:0-rel 3:1-ARG1=Topic;Message 
",Statement
DeepBank1.1/20347010,592,"nw/wsj/03/wsj_0347.parse 9 7 gold consider-v 29.9-1-1-1 Cogitation consider.01 2 ----- 0:1-ARGM-LOC 4:2-ARG0=Agent;Cognizer 7:0-rel 8:2-ARG1=Theme;Topic 20:1-ARGM-TMP 
",Cogitation
DeepBank1.1/20347013,414,"nw/wsj/03/wsj_0347.parse 12 12 gold end-v 55.4-1 Cause_to_end end.01 2 ----- 0:2*10:1-ARG0=Agent 12:0-rel 13:2-ARG1=Theme 0:2*10:1-LINK-PRO 
",Cause_to_end
DeepBank1.1/20347015,416,"nw/wsj/03/wsj_0347.parse 14 3 gold tell-v 37.2-1 Telling tell.01 1 ----- 0:2-ARG0=Agent;Speaker 3:0-rel 4:2-ARG2=Recipient;Addressee 7:1-ARG1=Topic;Message 
",Telling
DeepBank1.1/20347019,506,"nw/wsj/03/wsj_0347.parse 18 3 gold elect-v 29.1 Change_of_leadership elect.01 1 ----- 0:2-ARG0=Agent;Selector 3:0-rel 4:2-ARG1=Theme;New_leader 7:1-ARG2=Result;Role 17:2-ARGM-ADV 
",Change_of_leadership
DeepBank1.1/20347021,258,"nw/wsj/03/wsj_0347.parse 20 1 gold begin-v 55.1-1 Activity_start begin.01 2 ----- 0:1*10:1-ARG0=Agent;Agent 1:0-rel 2:1-ARG1=Theme;Activity 7:1-ARGM-TMP 10:2-ARGM-ADV 
",Activity_start
DeepBank1.1/20347022,494,"nw/wsj/03/wsj_0347.parse 21 4 gold dismiss-v 10.1 Firing dismiss.01 1 ----- 0:2-ARG0=Agent 4:0-rel 5:2-ARG1=Theme 
",Firing
DeepBank1.1/20347026,470,"nw/wsj/03/wsj_0347.parse 25 13 gold kill-v 42.1-1 Killing kill.01 1 ----- 0:1*12:1-ARG0=Agent;Killer/Cause 13:0-rel 14:3-ARG1=Patient;Victim 
",Killing
DeepBank1.1/20347030,497,"nw/wsj/03/wsj_0347.parse 29 3 gold deny-v 29.5-1 Statement deny.01 2 ----- 0:1-ARG0=Agent;Speaker 3:0-rel 4:1-ARG1=Predicate;Message 5:1-ARG2 
",Statement
DeepBank1.1/20349001,702,"nw/wsj/03/wsj_0349.parse 0 19 gold consider-v 29.9-1-1-1 Cogitation consider.02 null ----- 0:2-ARGM-PRD 13:1*20:1-ARG0=Agent;Cognizer 19:0-rel 20:2-ARG1=Theme;Topic 36:1-ARGM-ADV 
",Cogitation
DeepBank1.1/20349003,147,"nw/wsj/03/wsj_0349.parse 2 5 gold comment-v 37.11-1-1 Statement comment.01 1 ----- 0:2-ARG0=Agent;Speaker 3:0-ARGM-MOD 4:0-ARGM-NEG 5:0-rel 6:1-ARGM-MNR 
",Statement
DeepBank1.1/20349004,717,"nw/wsj/03/wsj_0349.parse 3 7 gold call-v 29.3 Labeling call.01 null ----- 2:1*4:1*18:1-ARGM-LOC 6:1-ARG0=Agent 7:0-rel 8:2*13:1-ARG1=Theme 13:2-ARG2=Result 2:1*4:1-LINK-SLC 
",Labeling
DeepBank1.1/20349005,386,"nw/wsj/03/wsj_0349.parse 4 19 gold cause-v 27 Causation cause.01 1 ----- 15:2*20:1-ARG1=Theme;Effect 19:0-rel 21:1-ARG0=Cause;Cause 15:2*20:1-LINK-PSV 
",Causation
DeepBank1.1/20349011,332,"nw/wsj/03/wsj_0349.parse 10 5 gold consider-v 29.9-1-1-1 Cogitation consider.02 null ----- 0:1*6:1-ARG1=Theme;Topic 1:1-ARG0=Agent;Cognizer 5:0-rel 
",Cogitation
DeepBank1.1/20349012,774,"nw/wsj/03/wsj_0349.parse 11 21 gold institute-v 55.5-1 Execute_plan institute.01 1 ----- 0:2-ARGM-TMP 4:1-ARGM-TMP 18:1-ARG0=Agent 21:0-rel 22:2-ARG1=Theme 
",Execute_plan
DeepBank1.1/20349016,320,"nw/wsj/03/wsj_0349.parse 15 8 gold consider-v 29.9-1-1-1 Cogitation consider.01 null ----- 4:1-ARG0=Agent;Cognizer 8:0-rel 9:2-ARG1=Theme;Topic 
",Cogitation
DeepBank1.1/20349018,325,"nw/wsj/03/wsj_0349.parse 17 8 gold join-v 22.1-2-1 Cause_to_amalgamate join.01 null ----- 0:1-ARGM-TMP 2:1-ARG0=Agent;Agent 8:0-rel 9:2-ARG1=Patient;Part_1 
",Cause_to_amalgamate
DeepBank1.1/20349020,528,"nw/wsj/03/wsj_0349.parse 19 7 gold buy-v 13.5.1 Commerce_buy buy.01 null ----- 0:1-ARGM-LOC 6:1-ARG0=Agent;Buyer 7:0-rel 10:2-ARG1=Theme;Goods 22:2-ARGM-PRP 
",Commerce_buy
DeepBank1.1/20349028,184,"nw/wsj/03/wsj_0349.parse 27 2 gold bring-v 11.3-1 Bringing bring.01 null ----- 1:1-ARG0=Instrument 2:0-rel 3:1-ARG1=Theme 
",Bringing
DeepBank1.1/20349030,295,"nw/wsj/03/wsj_0349.parse 29 3 gold try-v 61 Attempt try.01 null ----- 1:1*4:1-ARG0=Agent 3:0-rel 4:2-ARG1=Theme 
",Attempt
DeepBank1.1/20349032,581,"nw/wsj/03/wsj_0349.parse 31 25 gold complain-v 37.8 Statement complain.01 null ----- 0:1-ARGM-DIS 3:1-ARGM-LOC 12:2-ARG0=Agent;Speaker 25:0-rel 26:1-ARG1=Topic;Message 
",Statement
DeepBank1.1/20349037,307,"nw/wsj/03/wsj_0349.parse 36 17 gold destroy-v 44 Destroying destroy.01 null ----- 7:3*13:1*14:1-ARG0=Agent;Cause/Destroyer 15:0-ARGM-MOD 16:1-ARGM-TMP 17:0-rel 18:1-ARG1=Patient;Undergoer 7:3*13:1-LINK-SLC 
",Destroying
DeepBank1.1/20349038,305,"nw/wsj/03/wsj_0349.parse 37 11 gold build-v 26.1-1 Building build.01 null ----- 1:1*10:1-ARG0=Agent;Agent 11:0-rel 12:1-ARG1=Product;Created_entity 1:1*10:1-LINK-PRO 
",Building
DeepBank1.1/20349041,455,"nw/wsj/03/wsj_0349.parse 40 3 gold want-v 32.1-1-1 Desiring want.01 null ----- 0:1*4:1-ARG0=Pivot;Experiencer 3:0-rel 4:2-ARG1=Theme;Event/Focal_participant 17:1-ARGM-TMP 
",Desiring
DeepBank1.1/20349042,461,"nw/wsj/03/wsj_0349.parse 41 5 gold suggest-v 37.7-1-1 Statement suggest.01 null ----- 1:1*6:1-ARG1=Topic;Message 2:1-ARG0=Agent;Speaker 5:0-rel 
",Statement
DeepBank1.1/20349043,392,"nw/wsj/03/wsj_0349.parse 42 5 gold propose-v 37.7-1 Statement propose.01 null ----- 0:1*2:1*6:1-ARG1=Topic;Message 3:1-ARG0=Agent;Speaker 4:0-ARGM-MOD 5:0-rel 0:1*2:1-LINK-SLC 
",Statement
DeepBank1.1/20349044,269,"nw/wsj/03/wsj_0349.parse 43 2 gold make-v 29.3 Causation make.02 null ----- 0:1-ARG0=Agent 2:0-rel 3:2-ARG1=Theme 
",Causation
DeepBank1.1/20349048,434,"nw/wsj/03/wsj_0349.parse 47 3 gold try-v 61 Attempt try.01 null ----- 1:1*4:1-ARG0=Agent 3:0-rel 4:2-ARG1=Theme 
",Attempt
DeepBank1.1/20349055,286,"nw/wsj/03/wsj_0349.parse 54 3 gold continue-v 55.3 Process_continue continue.01 null ----- 2:1-ARG1 3:0-rel 
",Process_continue
DeepBank1.1/20349056,481,"nw/wsj/03/wsj_0349.parse 55 8 gold formulate-v 26.1 Coming_up_with formulate.01 1 ----- 4:1*17:1-ARGM-TMP 5:1-ARG0=Agent;Cognizer 8:0-rel 9:2-ARG1=Product;Idea 
",Coming_up_with
DeepBank1.1/20349058,365,"nw/wsj/03/wsj_0349.parse 57 8 gold drive-v 51.4.2 Cause_motion drive.02 null ----- 0:1*5:1-ARG0=Agent 8:0-rel 9:2-ARG1=Theme 15:1-ARG2 
",Cause_motion
DeepBank1.1/20351001,359,"nw/wsj/03/wsj_0351.parse 0 8 gold rise-v 45.6-1 Change_position_on_a_scale rise.01 null ----- 0:1*7:1-ARG1=Patient;Item 8:0-rel 9:1-ARGM-CAU 
",Change_position_on_a_scale
DeepBank1.1/20351003,564,"nw/wsj/03/wsj_0351.parse 2 2 gold see-v 30.1-1 Grasp see.01 null ----- 1:1-ARG0=Experiencer 2:0-rel 3:3-ARG1=Stimulus 
",Grasp
DeepBank1.1/20351004,231,"nw/wsj/03/wsj_0351.parse 3 5 gold help-v 72-1 Assistance help.01 null ----- 0:2*6:1-ARG1=Theme;Goal/Focal_entity 5:0-rel 7:1-ARG0=Agent;Helper 
",Assistance
DeepBank1.1/20351007,439,"nw/wsj/03/wsj_0351.parse 6 3 gold begin-v 55.1-1 Process_start begin.01 null ----- 0:1*4:1-ARGM-TMP 1:1-ARG1=Theme;Event 3:0-rel 
",Process_start
DeepBank1.1/20351012,369,"nw/wsj/03/wsj_0351.parse 11 5 gold indicate-v 78-1 Evidence indicate.01 null ----- 0:2-ARG0=Cause;Support 5:0-rel 6:1-ARG1=Topic;Proposition 12:1-ARGM-ADV 
",Evidence
DeepBank1.1/20351013,179,"nw/wsj/03/wsj_0351.parse 12 2 gold fall-v 45.6-1 Change_position_on_a_scale fall.01 null ----- 0:1-ARG1=Patient;Item 2:0-rel 3:1-ARGM-TMP 
",Change_position_on_a_scale
DeepBank1.1/20351023,367,"nw/wsj/03/wsj_0351.parse 22 9 gold watch-v 30.2 Perception_active watch.01 null ----- 0:3*10:1-ARG1 8:1-ARGM-MNR 9:0-rel 17:1-ARG0 
",Perception_active
DeepBank1.1/20351024,274,"nw/wsj/03/wsj_0351.parse 23 2 gold believe-v 29.5-1 Awareness believe.01 null ----- 0:1-ARG0 2:0-rel 3:1-ARG1 
",Awareness
DeepBank1.1/20351026,442,"nw/wsj/03/wsj_0351.parse 25 9 gold tumble-v 45.6-1 Change_position_on_a_scale tumble.01 null ----- 5:2*8:1-ARG1 9:0-rel 
",Change_position_on_a_scale
DeepBank1.1/20351037,499,"nw/wsj/03/wsj_0351.parse 36 9 gold rise-v 45.6-1 Change_position_on_a_scale rise.01 null ----- 0:2-ARG1 9:0-rel 10:1-ARG2 11:1-ARG3 15:1-ARGM-LOC 19:1-ARG4 
",Change_position_on_a_scale
DeepBank1.1/20351038,374,"nw/wsj/03/wsj_0351.parse 37 9 gold fall-v 45.6-1 Change_position_on_a_scale fall.01 null ----- 0:2-ARG1 9:0-rel 10:1-ARG2 11:1-ARG4 
",Change_position_on_a_scale
DeepBank1.1/20351046,506,"nw/wsj/03/wsj_0351.parse 45 13 gold occur-v 48.3 Event occur.01 null ----- 4:2*10:1*11:1-ARG1=Theme;Event 13:0-rel 14:1-ARGM-TMP 4:2*10:1-LINK-SLC 
",Event
DeepBank1.1/20351048,545,"nw/wsj/03/wsj_0351.parse 47 7 gold file-v 9.10 Submitting_documents file.02 null ----- 4:1*12:1-ARGM-TMP 5:1-ARG0=Agent 6:1-ARGM-TMP 7:0-rel 8:2-ARG1=Theme 
",Submitting_documents
